mrp;price;product_category;rating;review_count;Nylon;Rayon;Spandex;polyester;Cotton;Modal;Elastane
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
38.00 ;25.99 ;Bras;4.3;382;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
68.00 ;46.28 ;Bras;4.2;96;70;0;30;0;0;0;0
60.00 ;60.00 ;Bras;4.4;772;82;0;18;0;0;0;0
27.00 ;25.00 ;Panties;3.9;47;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
33.00 ;29.70 ;Panties;4.4;3;0;0;0;0;90;0;10
38.00 ;26.54 ;Bras;4.3;382;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.4;772;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
38.00 ;25.20 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
36.00 ;36.00 ;Bras;4.6;68;72;0;0;0;0;0;28
27.00 ;27.00 ;Panties;4.3;95;41;0;11;48;0;0;0
33.00 ;22.99 ;Panties;4;95;75;0;0;0;0;0;25
46.00 ;46.00 ;Bras;4.3;191;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;4.2;250;80;0;20;0;0;0;0
20.00 ;15.00 ;Panties;4.7;532;0;0;0;0;53;35;12
50.00 ;25.99 ;Bras;4.3;414;41;0;11;48;0;0;0
38.00 ;21.89 ;Bras;4.3;382;86;0;14;0;0;0;0
33.00 ;26.02 ;Panties;4;95;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;15.62 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
38.00 ;12.07 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
33.00 ;33.00 ;Panties;4.2;16;0;0;0;0;95;0;5
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
59.99 ;59.99 ;Bras;4.4;772;82;0;18;0;0;0;0
44.00 ;44.00 ;Panties;4.6;105;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
68.00 ;29.99 ;Bras;4.2;250;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
60.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
34.00 ;34.00 ;Bras;4.4;122;95;0;5;0;0;0;0
46.00 ;46.00 ;Bras;4.3;190;82;0;18;0;0;0;0
65.00 ;62.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
70.40 ;70.40 ;Bras;4.4;291;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
68.00 ;59.99 ;Bras;4.2;250;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;87;0;13;0;0;0;0
39.00 ;35.58 ;Panties;4.4;73;88;0;0;0;0;0;12
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
54.99 ;54.99 ;Bras;4.3;605;0;0;15;85;0;0;0
68.00 ;59.80 ;Bras;4.2;250;80;0;20;0;0;0;0
20.00 ;20.00 ;Panties;4.7;532;0;0;0;0;53;35;12
44.00 ;39.58 ;Bras;4.1;16;79;0;0;0;0;0;21.5
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
50.00 ;35.00 ;Bras;4.3;414;41;0;11;48;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.4;772;100;0;0;0;0;0;0
31.47 ;31.47 ;Panties;4;95;72;0;0;0;0;0;28
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
48.00 ;48.00 ;Bras;4.3;414;41;0;11;48;0;0;0
33.00 ;29.70 ;Panties;4.4;3;0;0;0;0;90;0;10
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;314;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
46.00 ;29.95 ;Bras;4.4;291;87;0;13;0;0;0;0
55.00 ;52.00 ;Bras;4.3;605;0;0;15;85;0;0;0
33.00 ;33.00 ;Panties;4;95;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
65.00 ;34.98 ;Bras;4.3;1894;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
67.96 ;67.96 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
60.00 ;42.00 ;Bras;4.5;773;100;0;0;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
50.00 ;45.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.3;191;82;0;18;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
65.00 ;47.99 ;Bras;4.3;1894;80;0;20;0;0;0;0
28.00 ;28.00 ;Panties;4.1;60;88;0;0;0;0;0;12
50.00 ;36.63 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;50.00 ;Bras;4.5;773;82;0;18;0;0;0;0
53.84 ;53.84 ;Bras;4.3;414;41;0;11;48;0;0;0
22.00 ;18.37 ;Panties;4.4;405;0;0;12;0;53;35;0
48.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
46.00 ;29.95 ;Bras;4.4;291;87;0;13;0;0;0;0
26.99 ;26.99 ;Panties;4.3;95;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.4;291;87;0;13;0;0;0;0
55.00 ;52.50 ;Bras;4.3;605;0;0;15;85;0;0;0
12.00 ;12.00 ;Panties;4.5;99;82;0;0;0;0;0;18
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
36.35 ;36.35 ;Bras;4.3;382;86;0;14;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
68.00 ;49.99 ;Bras;4.2;250;80;0;20;0;0;0;0
48.00 ;33.60 ;Bras;4.3;398;82;0;18;0;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
39.01 ;39.01 ;Bras;4.4;122;95;0;5;0;0;0;0
48.00 ;28.49 ;Bras;4.3;398;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
20.00 ;18.00 ;Panties;4.7;532;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
64.99 ;64.99 ;Bras;4.2;158;81;0;19;0;0;0;0
22.00 ;17.50 ;Panties;4.2;19;0;0;0;0;92;0;8
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
38.00 ;34.20 ;Bras;3.8;32;71;0;0;0;0;0;29.5
46.00 ;46.00 ;Bras;4.3;191;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
72.00 ;52.50 ;Bras;3.8;105;72;0;28;0;0;0;0
38.00 ;29.35 ;Bras;4.3;382;100;0;0;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
60.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.3;488;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
27.00 ;25.24 ;Panties;3.9;47;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;29.99 ;Bras;4.4;291;87;0;13;0;0;0;0
36.00 ;32.05 ;Bras;4.6;68;72;0;0;0;0;0;28
22.00 ;15.93 ;Panties;4.2;19;0;0;0;0;92;0;8
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
65.00 ;46.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
34.00 ;34.00 ;Bras;4.4;122;95;0;5;0;0;0;0
18.00 ;18.00 ;Bras;4;518;89;0;11;0;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
50.00 ;36.99 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
39.00 ;39.00 ;Panties;4.7;154;93;0;7;0;0;0;0
46.00 ;46.00 ;Bras;4.3;191;82;0;18;0;0;0;0
68.00 ;47.60 ;Bras;4.2;250;80;0;20;0;0;0;0
38.00 ;21.79 ;Bras;4.3;382;86;0;14;0;0;0;0
33.00 ;33.00 ;Panties;4.2;16;0;0;0;0;95;0;5
68.00 ;44.43 ;Bras;4.2;96;70;0;30;0;0;0;0
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
33.00 ;33.00 ;Panties;4;15;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
68.00 ;68.00 ;Bras;4.2;250;80;0;20;0;0;0;0
46.00 ;29.95 ;Bras;4.4;291;87;0;13;0;0;0;0
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
36.00 ;27.00 ;Bras;4.6;68;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
60.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.3;191;82;0;18;0;0;0;0
46.00 ;31.99 ;Bras;4.3;488;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
49.95 ;49.95 ;Bras;4.2;96;70;0;30;0;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
50.00 ;44.99 ;Bras;4.3;414;41;0;11;48;0;0;0
44.00 ;44.00 ;Panties;4.6;105;0;0;0;0;53;35;12
49.96 ;49.96 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;44.75 ;Bras;4.2;114;0;0;10;90;0;0;0
38.00 ;28.50 ;Bras;3.8;32;71;0;0;0;0;0;29.5
32.00 ;32.00 ;Bras;3.9;93;0;0;0;0;92;0;8
18.00 ;18.00 ;Bras;4;518;89;0;11;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
39.00 ;39.00 ;Panties;4.1;60;88;0;0;0;0;0;12
33.00 ;33.00 ;Panties;4;95;72;0;0;0;0;0;28
14.99 ;14.99 ;Panties;4.3;95;41;0;11;48;0;0;0
68.00 ;68.00 ;Bras;4.2;250;80;0;20;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
38.00 ;28.50 ;Bras;3.8;32;71;0;0;0;0;0;29.5
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
47.99 ;47.99 ;Bras;4.4;772;100;0;0;0;0;0;0
22.00 ;22.00 ;Panties;4.4;405;0;0;12;0;53;35;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
22.00 ;15.47 ;Panties;4.4;405;0;0;12;0;53;35;0
27.00 ;27.00 ;Panties;4.3;95;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
59.43 ;59.43 ;Bras;4.3;414;41;0;11;48;0;0;0
33.00 ;33.00 ;Panties;4;95;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
22.00 ;19.49 ;Panties;4.4;405;0;0;0;0;53;35;12
48.00 ;29.17 ;Bras;4.3;398;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
65.00 ;46.56 ;Bras;4.2;114;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;0;71;0;0;0;0;29
22.00 ;17.46 ;Panties;4.2;19;0;0;0;0;92;0;8
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
65.00 ;61.28 ;Bras;4.2;114;0;0;10;90;0;0;0
68.00 ;47.60 ;Bras;4.2;250;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
49.00 ;40.82 ;Panties;4.3;429;0;0;0;0;95;0;5
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
44.00 ;44.00 ;Bras;4;29;88;0;12;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
22.00 ;22.00 ;Panties;4.8;6;43;0;9;48;0;0;0
45.99 ;45.99 ;Bras;4.4;291;76;0;24;0;0;0;0
20.00 ;15.00 ;Panties;4.7;532;0;0;0;0;53;35;12
36.00 ;36.00 ;Bras;4.6;68;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;314;0;0;0;100;0;0;0
63.05 ;63.05 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;48.55 ;Bras;4.2;114;0;0;10;90;0;0;0
36.00 ;29.99 ;Bras;4.6;68;72;0;0;0;0;0;28
60.00 ;60.00 ;Bras;4.4;772;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
22.00 ;18.92 ;Panties;4.4;405;0;0;0;0;53;35;12
30.00 ;30.00 ;Panties;3.9;47;100;0;0;0;0;0;0
65.00 ;44.95 ;Bras;4.2;114;0;0;10;90;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
50.00 ;47.00 ;Bras;4.3;414;54;0;13;33;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
60.00 ;44.99 ;Bras;4.2;158;81;0;19;0;0;0;0
65.00 ;51.77 ;Bras;4.2;114;0;0;10;90;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;488;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;484;0;0;0;100;0;0;0
38.50 ;38.50 ;Panties;4.3;429;0;0;0;0;95;0;5
44.00 ;39.60 ;Bras;4.1;16;79;0;0;0;0;0;21.5
44.00 ;44.00 ;Bras;4.1;16;79;0;0;0;0;0;21.5
65.00 ;37.17 ;Bras;4.2;114;0;0;10;90;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
44.00 ;44.00 ;Bras;4.3;39;0;0;0;0;53;35;12
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
33.00 ;23.13 ;Panties;4;95;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
50.00 ;47.00 ;Bras;4.3;414;41;0;11;48;0;0;0
64.90 ;64.90 ;Bras;4.4;1163;80;0;20;0;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
20.00 ;14.00 ;Panties;4.7;532;0;0;0;89;0;0;11
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
44.00 ;44.00 ;Bras;4.1;16;79;0;0;0;0;0;21.5
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
27.00 ;27.00 ;Panties;4.3;95;41;0;11;48;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
59.96 ;59.96 ;Bras;4.4;772;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
39.88 ;39.88 ;Bras;4.4;772;100;0;0;0;0;0;0
60.00 ;39.99 ;Bras;4.5;773;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
18.00 ;18.00 ;Bras;4;518;89;0;11;0;0;0;0
50.00 ;34.83 ;Bras;4.3;414;41;0;11;48;0;0;0
33.00 ;19.80 ;Panties;4.2;16;0;0;0;0;95;0;5
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
48.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
60.00 ;48.00 ;Bras;4.4;772;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
38.00 ;38.00 ;Bras;4.5;26;79;0;0;0;0;0;21
43.98 ;43.98 ;Bras;4.1;16;79;0;0;0;0;0;21.5
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
54.00 ;54.00 ;Bras;3.8;105;72;0;28;0;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
54.99 ;54.99 ;Bras;4.3;398;82;0;18;0;0;0;0
60.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
46.00 ;34.50 ;Bras;4.3;488;72;0;0;0;0;0;28
27.00 ;14.99 ;Panties;4.3;95;41;0;11;48;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
68.00 ;68.00 ;Bras;4.2;250;80;0;20;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
38.00 ;21.89 ;Bras;4.3;382;86;0;14;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
60.00 ;48.00 ;Bras;4.5;773;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
48.00 ;48.00 ;Bras;4.3;398;82;0;18;0;0;0;0
38.00 ;24.99 ;Bras;4.3;382;86;0;14;0;0;0;0
34.00 ;34.00 ;Bras;4.4;122;95;0;5;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
33.00 ;33.00 ;Panties;4.7;460;0;0;0;0;90;0;10
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;33.62 ;Bras;4.5;26;79;0;0;0;0;0;21
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
68.00 ;49.89 ;Bras;4.2;96;70;0;30;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
65.00 ;45.99 ;Bras;4.2;114;0;0;10;90;0;0;0
55.00 ;55.00 ;Bras;4.3;605;0;0;15;85;0;0;0
50.00 ;47.00 ;Bras;4.3;414;41;0;11;48;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.3;488;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;483;0;0;0;100;0;0;0
50.00 ;47.00 ;Bras;4.3;414;41;0;11;48;0;0;0
60.00 ;54.97 ;Bras;4.4;772;82;0;18;0;0;0;0
65.00 ;44.95 ;Bras;4.2;114;0;0;10;90;0;0;0
44.00 ;39.60 ;Bras;4.1;16;79;0;0;0;0;0;21.5
48.40 ;48.40 ;Bras;4.2;972;85;0;15;0;0;0;0
50.00 ;47.00 ;Bras;4.3;414;41;0;11;48;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;100;0;0;0;0;0;0
38.00 ;33.63 ;Bras;4.5;26;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
50.00 ;47.00 ;Bras;4.3;414;41;0;11;48;0;0;0
44.00 ;39.60 ;Bras;4.1;16;79;0;0;0;0;0;21.5
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
18.00 ;18.00 ;Bras;4;518;89;0;11;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
46.00 ;40.48 ;Bras;4.3;488;71;0;29;0;0;0;0
65.00 ;42.48 ;Bras;4.2;114;0;0;10;90;0;0;0
39.00 ;39.00 ;Panties;4.7;154;93;0;7;0;0;0;0
65.00 ;65.00 ;Bras;4.4;841;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
54.77 ;54.77 ;Bras;4.3;605;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.2;742;87;0;13;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
65.00 ;65.00 ;Bras;4.3;1894;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.3;488;71;0;29;0;0;0;0
46.00 ;46.00 ;Bras;4.4;291;87;0;13;0;0;0;0
65.00 ;41.06 ;Bras;4.3;1894;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
39.00 ;39.00 ;Panties;4.7;154;93;0;7;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1163;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.2;114;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.5;773;82;0;18;0;0;0;0
